addr,vote_option,myStake
cosmos122px9309au4yrz4s4dfqe9fdw8jc9rlelgksaa,VOTE_OPTION_YES,11.50281
cosmos1tnkrpzfktmfjypuw3gsf5lggueh6lhlpkgwen8,VOTE_OPTION_YES,11.5024
cosmos18s7usrzq5x98zzqqf0qcv3932kz2q84keer7nq,VOTE_OPTION_YES,11.50115
cosmos1f3pd3xlvahqqwsk28hem9p6l5dkgy7pqv8gfdy,VOTE_OPTION_YES,11.50115
cosmos1sslds8zwtt0j90csts85znwvztr00vyfe8f35k,VOTE_OPTION_YES,11.501092
cosmos1npaknkyrjxgszcm33ktcpfxux05sk53dzump43,VOTE_OPTION_YES,11.50065
cosmos17vetyh0xnwycv5dw77hl4dajv7k2pr3kx34pj8,VOTE_OPTION_YES,11.50051
cosmos1sgvcgsqwa6qsnmts02ggmmrc057e395yfwh8c5,VOTE_OPTION_YES,11.500399999999999
cosmos18gyqudyf3ltpn46cpccj77nr50x4cygtr5cvza,VOTE_OPTION_YES,11.50038
cosmos17h6zfrxdfcsc9hx7fa08j5am47r2xy8k3gdrwz,VOTE_OPTION_YES,11.500149
cosmos158xjdtcfxevwu4k6da0j9uyhplv9uza74w5g3e,VOTE_OPTION_YES,11.50013
cosmos1228e57y86kgzp7z764u76qe9x7a76djnnwkyzl,VOTE_OPTION_YES,11.5
cosmos1d0g4emp4yz2j4pljq9de76agjdsy730wc0sz24,VOTE_OPTION_YES,11.5
cosmos133jhzdlw3jgu4tgp49uh58el58e0qv8tlucdnf,VOTE_OPTION_YES,11.5
cosmos13mxw4mrlp9hn6dpmsla792s0wm58sdvv0ccfja,VOTE_OPTION_YES,11.5
cosmos1jc95gzstfy4q2m7r4kq6kmph6wzlyhaz5c5y54,VOTE_OPTION_YES,11.5
cosmos1lkg4q95nyemae0gkvk4lea78trnurcckqm7plg,VOTE_OPTION_YES,11.5
cosmos15jj749mfq0kk4mdkyufcgyd05p6wk8f70gl3jj,VOTE_OPTION_YES,11.499604999999999
cosmos1lnyxcgtarf9s6ehzmxjkaj4w420l2nqqjahe7e,VOTE_OPTION_YES,11.496977
cosmos1e2urxf5ekl3paa07j40gzg9uf59vht4qt0k2sc,VOTE_OPTION_YES,11.496606
cosmos14w8rk3wlg098nftmky8wxtszgjy3xnvattxjuz,VOTE_OPTION_YES,11.495998
cosmos1wp56rr38f5s4z3ztlg5dk06ce4nscqmphlkfe9,VOTE_OPTION_YES,11.495475
cosmos1wlclpa6r94mkzr0552ppag43d50nrxdhk8kzz3,VOTE_OPTION_YES,11.49515
cosmos1tv06tkmualww2thjfz9nfsu344g5fytjqxv4ck,VOTE_OPTION_YES,11.49503
cosmos1huaa2kqlqw7j0etkyd5cuqd06dnt7dmu4292sc,VOTE_OPTION_YES,11.495021999999999
cosmos13jlfe5qyy6fu37ym05qvh4f4ws82y3f48vd5tt,VOTE_OPTION_YES,11.493819
cosmos1u08m0mslvkszqxtdee004z57946h5258dc44ap,VOTE_OPTION_YES,11.4928
cosmos1cgv9msk5jchqmaetz8e647nkwyn2swg7lp62a9,VOTE_OPTION_YES,11.491149
cosmos1gdnq2wyyvyzgzpehqaw8259mts8g9w0m7qpzmh,VOTE_OPTION_YES,11.486882
cosmos1h7xghd35cjjxme7540e22dwr745c6nprp9pmd8,VOTE_OPTION_YES,11.48634
cosmos1gupyrlqs58fkchfvgvz7g36drwegcxkamp7mvv,VOTE_OPTION_YES,11.486284
cosmos18rj227he92g0yxmwkze0k7fy6pepda638luhwt,VOTE_OPTION_YES,11.48625
cosmos1f0d77kqccjcz95r4py478zppgwl3pl8w4x9s0p,VOTE_OPTION_YES,11.485499
cosmos1ndn7dekycsmlgv9nv8vcu8jeu2jtpgwrsck9xd,VOTE_OPTION_YES,11.485241
cosmos1haprfv6v3mxvk95gt5vf0w2uu77tvjv9jnwh7y,VOTE_OPTION_YES,11.485127
cosmos1ndkejp340s80l2pyslhtpu43k0zdtm0042d0jc,VOTE_OPTION_YES,11.482194
cosmos17kl2h9f63alazeuxjdvse0xgg4f8zvl4xcqy93,VOTE_OPTION_YES,11.481148
cosmos1vj66x0sy6ymnlhr8mfuw0rkpujvd5lmz2rdyfa,VOTE_OPTION_NO_WITH_VETO,11.480734
cosmos1d42p3c7svwwmuvmch62evuty3ntts96m30psah,VOTE_OPTION_YES,11.480259
cosmos1cqq6nmqrjhyk5ce5vtwvkre27pu7rdv6rfseae,VOTE_OPTION_YES,11.47861
cosmos1tvu7fszp7rdtpe08lu5q0dwwkhu678664cwklg,VOTE_OPTION_YES,11.47
cosmos100nsse5hn2vjrvc5rs405fh5kqj73e8vnvtxev,VOTE_OPTION_YES,11.467416
cosmos16n2czajddd5hnty5mzzed06ttxr0tav6xmge7h,VOTE_OPTION_YES,11.46381
cosmos1wf9gj6lw9l2c7rzhh5u90xw4nta0ucr58mh8fd,VOTE_OPTION_YES,11.462373
cosmos1dkcmekn66cp2puatwfkwdxugrvrfkjtnfzlefp,VOTE_OPTION_YES,11.46111
cosmos16g09xqe6zmp4gzgsw6y2z9fulnfxhmp942zs2c,VOTE_OPTION_YES,11.452666
cosmos1uugr9p3t9pydx4hj373604q3hh044pc8a5cy5z,VOTE_OPTION_YES,11.45
cosmos1z796sywfsh7m2ykceey7vuen2a3ruks6fc56k6,VOTE_OPTION_YES,11.444999
cosmos1j66sfrt8vl7000fg0g7vap5vpclufkzmgwmns3,VOTE_OPTION_YES,11.441901
cosmos1g8c6hnygggcrr753wtk7ewpwqlm5gyzt9meexl,VOTE_OPTION_YES,11.4324
cosmos1dq29g9syrxtva8fwqxl6s5cl77th3dxjc7jged,VOTE_OPTION_YES,11.431143
cosmos1wkydulxexrnlw0g3e6pe2t06ed70d2yex7rzgg,VOTE_OPTION_YES,11.43
cosmos1njrp403a6u3wqd5hmjmprdkgdm6sfvwlmfm0ze,VOTE_OPTION_YES,11.429716
cosmos1fflezfzjxkalup9yzzte8we4u7yk9vzamq3ecz,VOTE_OPTION_YES,11.429174
cosmos185f7l6ajc7n4gwv6y5ukyr6gklas23l9uvwcsm,VOTE_OPTION_YES,11.428925
cosmos1fun809ksxh87nzf88yashp9ynjz6xkscxlchqa,VOTE_OPTION_YES,11.42873
cosmos1pd0jwvq6cae9edzrs5d7l00e9n79gppvc3zwxv,VOTE_OPTION_YES,11.428097
cosmos15z3fez5qu7we3w605gzsyl48ra0jw6a9jjgv8v,VOTE_OPTION_YES,11.424657
cosmos1y65utk2fh8ul54dxz2cwy8kuzxzhm6t9nvx938,VOTE_OPTION_YES,11.415736
cosmos1mttzpkqz8u43d3vssvajjlrpq0pk8ye6j94xnk,VOTE_OPTION_YES,11.408174
cosmos1lm73gukyv36yq4kndy8savy5fn4g5ywqg9ad7a,VOTE_OPTION_YES,11.407938999999999
cosmos1wfepzgrxnj4t6m5chv4ktktkmxtld899t9xv3c,VOTE_OPTION_YES,11.403925000000001
cosmos1p8qrhqe409qzy8r2nzseqc8ye4qufpjd6de9z6,VOTE_OPTION_YES,11.403427
cosmos10jvlmm6esjkze3u7lsf27dzkd6cjer3n42yy7u,VOTE_OPTION_YES,11.40133
cosmos1vtwcacdhxrl6gkcngg63d58suu3asfc2cv573v,VOTE_OPTION_YES,11.400119
cosmos19g95h4g3gzs59uttne6aw2g9nj5c5d0ren5l4j,VOTE_OPTION_YES,11.4
cosmos1dd64czhn3dkm2g7say38pch4s0xg47pa0mgjp4,VOTE_OPTION_YES,11.4
cosmos13l7ls22dkvq02s5fmaa4n877kwcpvv77qmel5r,VOTE_OPTION_YES,11.4
cosmos1njpkcz7hw05jcnnpzpap8jhyur20x6uf6a329r,VOTE_OPTION_YES,11.4
cosmos1crws25dk2zfd6m5g72pznqy7g0ate75x2p72z8,VOTE_OPTION_YES,11.4
cosmos16py2mcatc5we59npkuaeptwfq0976fvckskp5a,VOTE_OPTION_YES,11.4
cosmos1tzn5d4ggvs4d6gd3chxld4rujajk3rwv72092v,VOTE_OPTION_YES,11.39978
cosmos1u9wa4nlx9xymm6uzkn6dhjf2vhu909ckthd9p8,VOTE_OPTION_YES,11.399
cosmos18ck4rxzcua7y4xrnqgpy7vdlpx5dyjrekg8d75,VOTE_OPTION_YES,11.39762
cosmos19vssdylu5fkkm0rsfkzrp5frepre8wk69kytkf,VOTE_OPTION_YES,11.39558
cosmos16u35782c6sr8x22p590uzaxvesc4anvpmhjkh5,VOTE_OPTION_YES,11.394259
cosmos1zpjc5aesp4p9d7k4gyt4xava2mrnna5f65900j,VOTE_OPTION_YES,11.390917
cosmos1lzrrnuucj7s5ajjzvhg0kn7t8xxwq98wtgdl3h,VOTE_OPTION_YES,11.390037
cosmos1jyk5m2262ug4f87hm6zneflytcl2mu6dtlx6pc,VOTE_OPTION_YES,11.389883
cosmos1uxt8ltgty8txljjhnhdmqhx9r8ak0axv7t8l8x,VOTE_OPTION_YES,11.389243
cosmos183duh5cx2zwmp2jf6u86pe7kct78v2w5u9ma5c,VOTE_OPTION_YES,11.388944
cosmos1s90ckn87jh6pvutd9r6n9xzfaqhuee87dtcz7r,VOTE_OPTION_YES,11.385012
cosmos13l3h52frtgl6deaz8h80ywdtf2dl0mg0p5deh5,VOTE_OPTION_YES,11.385003
cosmos17pyvkxxjdpcwkksqv0n86dksdlzfrnhmhqu2h9,VOTE_OPTION_YES,11.3848
cosmos158utc97txcgsjrw6urgnnkaaedvxahexaamw06,VOTE_OPTION_YES,11.380926
cosmos1g66janlgl3h09pumkddauge70trx7k8xdt27z3,VOTE_OPTION_YES,11.374132
cosmos1mpclmpd58kwk7v4sgffpj6jdfzmdy9kdxj9e9m,VOTE_OPTION_YES,11.367733
cosmos17afv9atyu78xm9303nvddps6g2ekhfyyfdv2n0,VOTE_OPTION_YES,11.367215
cosmos158demsmucqfjazcxkmflh756t3d79xz32fg9hc,VOTE_OPTION_NO,11.366995000000001
cosmos1e8e7cqvyzfeh6dxcemkqvgrt2mln6spymaqjcx,VOTE_OPTION_YES,11.366558
cosmos1he226ungglcd8tpd4m73hmexcquujzsdd0ktea,VOTE_OPTION_YES,11.36533
cosmos1u3xmg7mpr54q7fa4tf888njmxdk38l20wdjw46,VOTE_OPTION_YES,11.363943
cosmos1et6ky5w82f6nyzjh0yhvh3r6z2haaww924eam3,VOTE_OPTION_YES,11.36
cosmos1qhk3th5648vp6sakuzfx05sjpk0dzswlkz5fnj,VOTE_OPTION_YES,11.358876
cosmos1epn5462r4qcj0kcr3nqgwnpnr5msegh6ar4p9k,VOTE_OPTION_YES,11.355473
cosmos1al6sh9qhwplunqh4unvdqh2znj7vja4xx03js3,VOTE_OPTION_YES,11.351057
cosmos19676a2qy59ttvcsuayqeyutfu5qx4jmnmcqqsx,VOTE_OPTION_YES,11.350000000000001
cosmos1ww9edyq8pek2qt6y0arr8fum7hw3dyetekurj8,VOTE_OPTION_NO_WITH_VETO,11.35
cosmos1n7udfvf40fmtfxy8fya4up4tv0nm0vmqkf7fpc,VOTE_OPTION_YES,11.35
cosmos1a73qkk6h8ddd4ujagq84rgnq2573z7klqvx8z5,VOTE_OPTION_YES,11.35
cosmos13v8qe0xl6xlcr9pueh7tk6allwtvxt8k80ud02,VOTE_OPTION_YES,11.347283000000001
cosmos1prrsvw5wek6d90js676uck9c9lkt3kvz2m2nvm,VOTE_OPTION_YES,11.34565
cosmos1ps9dahtcd0alx8dy30nj776x4fht92ce6fcxs9,VOTE_OPTION_YES,11.343537999999999
cosmos1gx7qnq99fpy7gate66crad3m4wac9ydwctjckr,VOTE_OPTION_YES,11.341342000000001
cosmos1wk6628f79d5gsca4skpadspq5tc6jksn7tx4rd,VOTE_OPTION_YES,11.336932
cosmos1hsu2avgkl7zcfnasqhvxhwv2fnwytdh2qnysv6,VOTE_OPTION_YES,11.335567
cosmos1wr0sqy9hl85ldu3hnvyfeh8c6j7hhnpqqat6sq,VOTE_OPTION_YES,11.335457
cosmos1l2vxfs9m0wuwnhxlu4kr8ully5gjgcspkxqfjz,VOTE_OPTION_YES,11.334621
cosmos1gv4sxzplxg7uy9zjjlj3zcryfvlpv63n4fh2gy,VOTE_OPTION_YES,11.333469
cosmos1g0dd3yp0uxu2gx6hdsqths0ac2lcd7nt7aauuj,VOTE_OPTION_YES,11.3324
cosmos1nuukr5t9r2l73zh5r24fl3c5czswqty9vp9phk,VOTE_OPTION_YES,11.331583
cosmos18p4r8dgt48js9cfc0yz2u49yq44w3qxlqrkn0n,VOTE_OPTION_YES,11.331531
cosmos1dj80w5l3ywhhy3q4u2k69ch4k3n9dcl4mpkx7d,VOTE_OPTION_YES,11.330033
cosmos1pqzpjtczltmu3vtruz598mc5e2n8z4vpdk6a2n,VOTE_OPTION_YES,11.328534
cosmos1p5rvpd5wzk4k0ngyp5u6t05p796s0tsk8dfsh9,VOTE_OPTION_YES,11.327958
cosmos1g6tny3xcjfe4gs5z8s4tl083pne24pazqgqvm6,VOTE_OPTION_YES,11.327376000000001
cosmos1pwndz63p9clj6zeckvu7wnkp48uyzv5kfs443j,VOTE_OPTION_YES,11.32
cosmos1vkmfvyed4203jnwts0kty6ufxu9t2t8u0ccesn,VOTE_OPTION_YES,11.318722000000001
cosmos16742zep7a433pwapctascqk65dqg44xuj7xj3h,VOTE_OPTION_YES,11.316556
cosmos145nqsdpjkuxfkl8ehuv86hp0qs6lhcktuxm7qp,VOTE_OPTION_YES,11.315614
cosmos1nqdk8m3zglwjsjnmhs84z5757d33apuxwg6t5r,VOTE_OPTION_YES,11.313189
cosmos1gpwjs9npwwv50ve92qaa9n93cxm5lpk5l0nz7r,VOTE_OPTION_YES,11.312991
cosmos12q2af7tjlzganu7lg4q62lsrsvaumf0n8u5nrt,VOTE_OPTION_YES,11.308059
cosmos1vcmcjj7a5xuukax095u4f3xcqehwt6wggkaz7x,VOTE_OPTION_YES,11.306619
cosmos1qykve3406shcxwnnq2qmcz3n747rt7q66t9w64,VOTE_OPTION_YES,11.304549000000002
cosmos190lg0msjltpn9ge5gyrgrdmnjvcng9tgwwf9lk,VOTE_OPTION_YES,11.302771
cosmos1239hwtdnlwekguzcuum57m3xwkzcpmgyamw5q4,VOTE_OPTION_YES,11.30113
cosmos1q8z3asxesh8j8uc3yvpcgn8knvezqsq0u6vrwr,VOTE_OPTION_YES,11.3
cosmos1pdj2njrfntnfj4cdsyk4hdae5upk50y6tta7qj,VOTE_OPTION_YES,11.3
cosmos1zfu06zyx8s2gret9vx7pryqy5w70qwuyzd2ld6,VOTE_OPTION_YES,11.3
cosmos19ldtnmz7xnarnm7wuk6z8wnhsmsceac5k3wd6e,VOTE_OPTION_YES,11.3
cosmos1890jztay6sv5rc34zyuslekw4xlqhc3cx6w62c,VOTE_OPTION_YES,11.3
cosmos12y8390a0ggcsecvga8xkp65q647p0zzkx0a53n,VOTE_OPTION_YES,11.3
cosmos15ddjjjstha4za293jx0d3aw5sl40gav5vc2q0g,VOTE_OPTION_YES,11.3
cosmos1ehrwrmj8g36zty8y5gfl7z4eg70n703vuxazvn,VOTE_OPTION_YES,11.3
cosmos1uxcjylt4uq5s2v8ltgjm2j3n07w87vjezhdshq,VOTE_OPTION_YES,11.3
cosmos15juxva42k6rvyep3jw7r5d9ryrqyw6sg9pt9yj,VOTE_OPTION_YES,11.2999
cosmos1dm0jxfjs5rv6wd8pt2fkxg86yap09ztfejyps3,VOTE_OPTION_YES,11.299799
cosmos17esmz8nvhg9plem3slf9ujxn695ueg5qur5gsr,VOTE_OPTION_YES,11.29866
cosmos1sav78df00mwejtrfcued8tvgyws7urmwskkcv5,VOTE_OPTION_YES,11.296869999999998
cosmos1f2gu5amwywkk50j9j7qk6kt0r5s96q9p0whmww,VOTE_OPTION_YES,11.296576
cosmos1gyt933hkp4g9utg3yj2utec94g02ltmypgpzcs,VOTE_OPTION_YES,11.288568
cosmos1mnwgz8jl5vltce5q4qlfs9m646zkhkwwe626nj,VOTE_OPTION_YES,11.287783
cosmos195p9duc4267mg0eh82sj5396j98rrz3mkvzqf7,VOTE_OPTION_YES,11.287639000000002
cosmos1fu3c5fxww3uv3dlfk5yfq0dutgpk4l74ud9pdf,VOTE_OPTION_YES,11.286495
cosmos1uffqlkm6905xc6jc4499da2t777crjcat5e7c6,VOTE_OPTION_YES,11.285578
cosmos1mzgq48h9jvzsnj0r4pg8uuly7eacmdhmru3xrp,VOTE_OPTION_YES,11.285
cosmos1cze5mj3xyklf9j78e2xjxutv0caa7c790hmemw,VOTE_OPTION_YES,11.282974
cosmos19duawk82eh2d4nns4hu5fwxq6tefwg6zsnxxny,VOTE_OPTION_YES,11.28189
cosmos1kq4hecms3wea0uxxmnxarr3pe47wq8esnupg8d,VOTE_OPTION_YES,11.281796
cosmos1qqy30vv4hnzjm8udc2a6nsewys4spk6cakw30w,VOTE_OPTION_YES,11.28
cosmos1vrchcrv952y8ttyssvy2885grzmzn5wzyfk44p,VOTE_OPTION_YES,11.278898
cosmos1h8cs4x9y8fzv92kj7sptcgfp2j08tl98wdwk8k,VOTE_OPTION_YES,11.27712
cosmos1qh73rf08s4j8yu6hsa5y6t7l3tgskzxxn0rq59,VOTE_OPTION_YES,11.276973
cosmos1xd9n4c5fpqwykc4hus3u0v3rnn025wksj8r5wv,VOTE_OPTION_YES,11.275955
cosmos12lh2jptdtmr5cuxz6v4hfayanm4v7nk6kllal3,VOTE_OPTION_YES,11.275955
cosmos179ta7uk42lfr0lwtm92flwgtam9pnrt2mlqyjt,VOTE_OPTION_YES,11.275746
cosmos1rrwsfdglyqzvedvtangx9xgrhq63ht5mjuscmf,VOTE_OPTION_YES,11.27326
cosmos1040yzzm5pv2f28n9s5hlhhykndumz870xq6e3p,VOTE_OPTION_YES,11.27
cosmos1med2kfhy00wyw65fqmj8fnzjrephkz38722uml,VOTE_OPTION_YES,11.27
cosmos15tjhtztlr35lzufjnu37scce7lypqcn8xdg26x,VOTE_OPTION_YES,11.266784999999999
cosmos1t75npj8jggjyax7jnvj6tjzgxsls4e4m5vmwvu,VOTE_OPTION_ABSTAIN,11.26605
cosmos18t77ay53z5ec5vfeyqsv4t0x0k8f5al0wyarrv,VOTE_OPTION_YES,11.26391
cosmos1xtqp2zd2n2qwlxq0sf57krxd402zlu46ta392t,VOTE_OPTION_YES,11.258878000000001
cosmos1lz9a22dtg928kwm9zyap5gl7qzp08adqw7grz0,VOTE_OPTION_YES,11.25728
cosmos1w4qpq4nqkvudkq6y034ln72r0js7magv0n4utn,VOTE_OPTION_YES,11.257224
cosmos10agvgw6k0sd7lg0yxwpxhg5a07qwsfsum8nzrq,VOTE_OPTION_YES,11.255645
cosmos19vgfj5nkrp0js9ps67nqwt5genvfx5ue5jqv77,VOTE_OPTION_YES,11.252093
cosmos1r78shn2xm05ymhnckh52h3m4hkxt359tqp5d9j,VOTE_OPTION_YES,11.250085
cosmos1vhl50g0vz59xeccx8t08plun2sewkdvyv8ehks,VOTE_OPTION_ABSTAIN,11.25
cosmos13lh7nytlqg3perga8yjrchqusmqfumsq3ssnvv,VOTE_OPTION_YES,11.25
cosmos1m5sr28wy4zvh98w0kx0svhcumggnl04zl9dktq,VOTE_OPTION_YES,11.25
cosmos1g25mw75grsgq73ampr34h4xy30wmack28sncev,VOTE_OPTION_YES,11.249081
cosmos1yw7lknj4k3hxh0l96y3ge9pxjfaeznm039rcxf,VOTE_OPTION_YES,11.249
cosmos1qkhpnvc9vpqvjrvwsh74ky8dkfekuvvcp3uqzg,VOTE_OPTION_YES,11.245159
cosmos1cl0eer4dczrm8qhczeq76jxr3enfd9kt8jnste,VOTE_OPTION_YES,11.24447
cosmos12hwq2gcprg9uj9cpmyp97sqsq3whkykrmel9u0,VOTE_OPTION_YES,11.239431
cosmos1k2nm5n7psjcg3w0l5akqvq3uc6xd0lf548kvhl,VOTE_OPTION_NO_WITH_VETO,11.239048
cosmos13zycts6ja7ycjewtehuh7gdnqhsxfsyatk044y,VOTE_OPTION_YES,11.234344
cosmos1d6knzcdqv772xs4u9p407mffuwxvftmscrd9zu,VOTE_OPTION_YES,11.234007999999998
cosmos1gpm4z6u02yj7u2fkxep2fx9ew0mjzjm4uj46mk,VOTE_OPTION_YES,11.233179
cosmos19f50cqu3a4xzu4agadyzgteg87wwtdt0zwxlql,VOTE_OPTION_YES,11.23
cosmos1jrc7nz0j6a766d29fyd9lla0944n0fk8d5pzxp,VOTE_OPTION_YES,11.228978999999999
cosmos144t9klzf53gzvrq4xz3gng6s785hs3cepv46v9,VOTE_OPTION_YES,11.228527
cosmos1x5x0lnsv5ftfdce7zhdwurhlt327f38eawuw4t,VOTE_OPTION_YES,11.226963000000001
cosmos1taqs55wngnr24fdxxj8kr2qyyal02nvyx3xnqz,VOTE_OPTION_YES,11.226657
cosmos13ncjtaa5p6358ydu22t5qhawfakvnjuugat2l9,VOTE_OPTION_YES,11.226611
cosmos1gfufxh55kmlyc40adj0rc5vvdc5c5auugzr0xr,VOTE_OPTION_YES,11.223527
cosmos1qmtnr3lxrph2jxs9s549lxmcegrlsma950mwjs,VOTE_OPTION_YES,11.222744
cosmos15flfmm9mujs87hm3ztmfgetp8dfmn3rjxcrvty,VOTE_OPTION_YES,11.221
cosmos1ugf3vg0uxpsdlm7a76x0apnee7exej2ev2ycct,VOTE_OPTION_YES,11.220589
cosmos16n29r2k9jcey7v5dk3vtpqd5rqlun738sl4jk2,VOTE_OPTION_YES,11.216206
cosmos1p6fef9dy2gvr0zpg2nlz3f8d08zkqef9fr8a7l,VOTE_OPTION_YES,11.215123
cosmos1j600zp2rfds0nlpm0vzvv4hgwxrvyysuj3l4xd,VOTE_OPTION_YES,11.215059
cosmos1ax3yvft4ga6ulwd5mlx63pwjdkj75znh927s78,VOTE_OPTION_YES,11.214314
cosmos1fldnr97u6g3ykg5alfcvfcme4e0xjgxftgn06d,VOTE_OPTION_NO_WITH_VETO,11.214077
cosmos1s5y56xqw33y4fu2u5zwz7q47pva9z3ak8072lw,VOTE_OPTION_YES,11.211022
cosmos1yr7gfhchpvxkgvkvl7jqyyhggfz8qpvv5sp376,VOTE_OPTION_YES,11.21
cosmos1hgh49acwwnrl8gvz3a0mhp595wdylrv4qnwe08,VOTE_OPTION_YES,11.21
cosmos19fnkwxrf2w3t0a7a5thphjt5waqwkx5aksz92e,VOTE_OPTION_NO,11.205447
cosmos1l00v55xyesj8mgcpxvfcdul8aemsw805w92a5z,VOTE_OPTION_YES,11.202536
cosmos1xnv6guchsfuhj6gayk88y5s983rzgcxcx40v7y,VOTE_OPTION_YES,11.20252
cosmos10yg0tdndmpupj2jqqycrquzxead5ccawd2a2kq,VOTE_OPTION_YES,11.202413
cosmos1ajsc3l8xp9shg94sksd4dv22zm2sgylgde2p5c,VOTE_OPTION_YES,11.202313
cosmos15k9c5fvrr9w8zmq3m8l4epuktzzvsprwmksgc0,VOTE_OPTION_YES,11.201393
cosmos1pc6nhjkz3hngqqxuaepmyakla3fmqkeyt5hqm5,VOTE_OPTION_YES,11.20112
cosmos1crrw8yd52nr5vyz3xax7pag4g85dvr4sp5gk3u,VOTE_OPTION_YES,11.20112
cosmos1kdtza90jqhep69luwxfk4gtp3536y40dt3f475,VOTE_OPTION_YES,11.200600000000001
cosmos17e96a0lca6666cwlh5t4e772qvy9l607020wmj,VOTE_OPTION_YES,11.2003
cosmos19ps9ju6d6vv35a2j0f7uecgxm285pejkxjwdlj,VOTE_OPTION_YES,11.2
cosmos1dxrf974cpsf8mwf43kavhcsq5kgqnwtjfd4pj0,VOTE_OPTION_YES,11.2
cosmos1dm5u6pxrf7ysjkm2jdalx8t8z8jp92a7xy77qp,VOTE_OPTION_YES,11.2
cosmos10u2zxppcqhg9s7avh0vdmgglk7gnkupee8hmpe,VOTE_OPTION_YES,11.2
cosmos10y4gm8zzagkme80f8cyj4sruetd7ja0m2t0swr,VOTE_OPTION_YES,11.19999
cosmos1rv8a3dg3jkcf4l69rs5n9q7a5lcl9pdzcj4vaw,VOTE_OPTION_YES,11.199987
cosmos1yxtrp2h7hm3vsupdfy4sxwerttxa3wnj0glp2z,VOTE_OPTION_YES,11.198505
cosmos1pdwnnuxe6zpw2c4ag85yu6ckahhfp2fe2q2hr3,VOTE_OPTION_YES,11.197817
cosmos1v6eg7xft0dsa6xq6ueyz3sz2tgy95pg6rztf9h,VOTE_OPTION_YES,11.197431
cosmos14985zstvjztuktjgkcyfv9hfyqr5q0gpm7luq4,VOTE_OPTION_YES,11.196002
cosmos125e35mxre7aest6rhtrvsmr27ds3h3v0yu8ats,VOTE_OPTION_YES,11.192919
cosmos1qc9mw8z8as46xwtjx5l482pjrp7wk0ytvw0la6,VOTE_OPTION_YES,11.19173
cosmos15numet0nnq72crz7lylqpjxscspxm2ms0p5cnt,VOTE_OPTION_YES,11.191500000000001
cosmos1uyddjnu5xz40r73l2l2gw3ahjk38yg27tv509k,VOTE_OPTION_YES,11.191323
cosmos1p6lszhxchfasfyhcg922vxyl36c9kk85symu84,VOTE_OPTION_YES,11.191119
cosmos1sm52e4jetlk46r6hsqf3340h9y9d6npw4wzdgp,VOTE_OPTION_YES,11.190869
cosmos1pc4f7eae22cxcps96cz5yw2lhc53rru9lt63r5,VOTE_OPTION_YES,11.1907
cosmos1zd063th7kfk22ta085v8xjzh5scrar8kf28f9w,VOTE_OPTION_YES,11.1907
cosmos147lamcyg2zut3zpkseufcwxc9ynkahlx65xpq2,VOTE_OPTION_YES,11.1907
cosmos1yra4en87fkleafkz0adjw4z4d9rnvjldwqz4dc,VOTE_OPTION_YES,11.190221
cosmos1qx2lna7q6sgg0zcslm4fz0j5gyeu6qat5kwm05,VOTE_OPTION_YES,11.190000000000001
cosmos1pjnc8g8437dqg76zkt0w2pd2huvyjv0c672hra,VOTE_OPTION_YES,11.189702
cosmos1fwgcxklexp9dnx5hqu5xnql4pxzxw96hgcgzhc,VOTE_OPTION_YES,11.189647
cosmos1ka6rm7qkpuk0qjy2vudnfx7ns09q4ke89p0j0v,VOTE_OPTION_YES,11.188395
cosmos10ndkytg6jmesq50jcmsrac0egytl0nwumtknwr,VOTE_OPTION_YES,11.186337
cosmos1avdm3plspwq3p4f9r9glnntak6x982d48z4dk8,VOTE_OPTION_YES,11.185581
cosmos10q8nz02aetykpf6h7d2a3k4mq7v99vqekrad8h,VOTE_OPTION_YES,11.185174
cosmos1pkwczajr6f8hclqxqqx0tesagsxqxa32q8lnux,VOTE_OPTION_YES,11.184616000000002
cosmos1ffwf0pf945j309lfsvsnl2ddp20rwmzelzadqx,VOTE_OPTION_YES,11.184127
cosmos1nkpnftkuspunqqak20ryejz7ykerrn5dx0w0np,VOTE_OPTION_YES,11.183954
cosmos1pwr9r5xqy72uuq4lg0gs7n4nlu2q8wn4xw80ln,VOTE_OPTION_YES,11.181118
cosmos19mmc9w77f9mcusp6s9ahx9yt3x4cpuqqdqm3l3,VOTE_OPTION_YES,11.181118
cosmos1f72tjxewrptfurrknfe33kejctfjr3gzjk8yrf,VOTE_OPTION_YES,11.18
cosmos1mvphdr0fj9k0gy9wvkjjchhnl2x6znk5xyaqx8,VOTE_OPTION_YES,11.18
cosmos1m0tgvxupqzdnc9jh7dun4xufnfsxd85pvqg0d2,VOTE_OPTION_YES,11.177261999999999
cosmos1euzd5g940uf7wcuxavurfsm9msc8hpzp4pya28,VOTE_OPTION_YES,11.175
cosmos1uzy3mgxhgczjje5vgp4rrup497dl8mcxh6amgs,VOTE_OPTION_NO_WITH_VETO,11.171211
cosmos1ynp5697gjtesj2qd4qnmrdyfl89sfy7pgs7ets,VOTE_OPTION_YES,11.171017
cosmos19547wpcm2prln3ktfe4tjaj9ypan2fs2p2js6k,VOTE_OPTION_YES,11.17
cosmos17k3fku63eml8nttplqqvfymg0skp24r42u0vw9,VOTE_OPTION_YES,11.168201
